Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2003,9,15,1,2119,2100,2255,2238,DL,703,N671DN,216,218,193,17,19,CVG,SLC,1449,6,17,0,,0,1,0,0,0,16
2003,9,15,1,1243,1245,1528,1526,DL,1884,N379DL,105,101,84,2,-2,MSP,CVG,596,8,13,0,,0,0,0,0,0,0
2003,9,16,2,1728,1730,1856,1901,DL,898,N124DE,88,91,63,-5,-2,TPA,ATL,406,12,13,0,,0,0,0,0,0,0
2003,9,16,2,558,600,706,714,DL,2103,N917DE,68,74,50,-8,-2,GSO,ATL,306,7,11,0,,0,0,0,0,0,0
2003,9,17,3,2005,2020,2205,2227,DL,1071,N947DL,60,67,43,-22,-15,PNS,ATL,272,8,9,0,,0,0,0,0,0,0
2003,9,17,3,1907,1915,2059,2115,DL,2543,N6711M,292,300,271,-16,-8,MCO,LAX,2217,8,13,0,,0,0,0,0,0,0
2003,9,18,4,NA,1835,NA,2030,DL,1241,N903DL,NA,115,NA,NA,NA,ATL,BWI,576,0,0,1,B,0,0,0,0,0,0
2003,9,19,5,740,740,1415,1432,DL,308,N902DE,215,232,191,-17,0,PHX,ATL,1587,5,19,0,,0,0,0,0,0,0
2003,9,19,5,1420,1425,1737,1758,DL,1524,N378DL,137,153,122,-21,-5,AUS,CVG,958,4,11,0,,0,0,0,0,0,0
2003,9,20,6,1723,1745,1852,1917,DL,542,N3750D,89,92,63,-25,-22,FCA,SLC,532,16,10,0,,0,0,0,0,0,0
2003,9,20,6,1629,1625,1833,1833,DL,1884,N316DL,124,128,103,0,4,CVG,TPA,773,5,16,0,,0,0,0,0,0,0
2003,9,21,7,1243,1240,1800,1804,DL,922,N653DL,197,204,170,-4,3,SLC,CVG,1449,5,22,0,,0,0,0,0,0,0
2003,9,21,7,1743,1715,1854,1836,DL,2155,N939DL,71,81,53,18,28,ATL,SDF,321,6,12,0,,0,0,0,0,0,18
2003,9,22,1,2240,2145,37,2343,DL,1102,N918DL,117,118,90,54,55,ATL,PHL,665,11,16,0,,0,0,0,0,0,54
2003,9,22,1,2008,2015,2302,2303,DL,2571,N6702,174,168,155,-1,-7,BOS,MCO,1121,5,14,0,,0,0,0,0,0,0
2003,9,23,2,1910,1905,2034,2030,DL,1273,N118DL,264,265,245,4,5,ATL,SAN,1891,5,14,0,,0,0,0,0,0,0
2003,9,24,3,953,955,1056,1058,DL,359,N3736C,123,123,104,-2,-2,ATL,MCI,692,4,15,0,,0,0,0,0,0,0
2003,9,24,3,1056,1105,1619,1628,DL,1570,N952WP,203,203,174,-9,-9,SFO,DFW,1464,16,13,0,,0,0,0,0,0,0
2003,9,25,4,1642,1650,1932,1939,DL,577,N306WA,110,109,95,-7,-8,SEA,SLC,689,5,10,0,,0,0,0,0,0,0
2003,9,25,4,1729,1730,1826,1837,DL,1762,N222DZ,57,67,40,-11,-1,DCA,LGA,214,3,14,0,,0,0,0,0,0,0
2003,9,26,5,646,645,901,901,DL,774,N904DA,75,76,62,0,1,LAS,SLC,368,4,9,0,,0,0,0,0,0,0
2003,9,26,5,2002,1840,2041,1920,DL,1948,N912DN,99,100,74,81,82,SLC,ONT,558,7,18,0,,0,0,81,0,0,0
2003,9,27,6,1234,1235,1352,1358,DL,1019,N683DA,258,263,237,-6,-1,CVG,LAX,1900,9,12,0,,0,0,0,0,0,0
2003,9,28,7,1812,1805,1920,1916,DL,186,N173DZ,68,71,43,4,7,JAX,ATL,270,9,16,0,,0,0,0,0,0,0
2003,9,28,7,1445,1450,1526,1539,DL,1411,N913DN,101,109,84,-13,-5,SLC,SAN,626,4,13,0,,0,0,0,0,0,0
2003,9,29,1,100,110,807,828,DL,419,N652DL,247,258,222,-21,-10,LAX,ATL,1946,13,12,0,,0,0,0,0,0,0
2003,9,29,1,1445,1450,1458,1504,DL,1609,N915DL,73,74,48,-6,-5,CVG,ORD,264,6,19,0,,0,0,0,0,0,0
2003,9,30,2,1053,1100,1320,1319,DL,615,N900DE,147,139,118,1,-7,LGA,ATL,761,7,22,0,,0,0,0,0,0,0
2003,9,30,2,2150,2150,2253,2243,DL,1807,N376DL,123,113,105,10,0,ATL,TUL,674,6,12,0,,0,0,0,0,0,0
2003,9,19,5,NA,515,NA,707,EV,4132,N882AS,NA,112,NA,NA,NA,PHF,ATL,508,0,0,1,B,0,0,0,0,0,0
2003,9,4,4,1012,1012,1050,1032,EV,4156,N912AS,98,80,50,18,0,ATL,EVV,350,4,44,0,,0,0,0,18,0,0
2003,9,14,7,1800,1805,1900,1855,EV,4180,N830AS,60,50,34,5,-5,CHA,ATL,106,17,9,0,,0,0,0,0,0,0
2003,9,28,7,2125,2120,2245,2250,EV,4204,N880AS,80,90,62,-5,5,ILM,ATL,377,6,12,0,,0,0,0,0,0,0
2003,9,14,7,1115,1120,1225,1250,EV,4244,N907EV,70,90,58,-25,-5,ILM,ATL,377,8,4,0,,0,0,0,0,0,0
2003,9,30,2,1730,1740,1832,1838,EV,4276,N531AS,62,58,47,-6,-10,AVL,ATL,164,10,5,0,,0,0,0,0,0,0
2003,9,4,4,1205,1210,1217,1211,EV,4313,N535AS,72,61,40,6,-5,ATL,MGM,147,2,30,0,,0,0,0,0,0,0
2003,9,20,6,550,550,638,700,EV,4344,N827AS,108,130,99,-22,0,SDF,DFW,733,4,5,0,,0,0,0,0,0,0
2003,9,10,3,1015,1015,1130,1133,EV,4385,N904EV,75,78,60,-3,0,CRW,ATL,363,7,8,0,,0,0,0,0,0,0
2003,9,26,5,2140,2150,2240,2245,EV,4425,N845AS,60,55,28,-5,-10,GSP,ATL,153,27,5,0,,0,0,0,0,0,0
2003,9,3,3,1550,1535,1704,1645,EV,4461,N847AS,74,70,44,19,15,DFW,LBB,282,3,27,0,,0,15,0,4,0,0
2003,9,2,2,1458,1459,1701,1655,EV,4510,N901EV,63,56,35,6,-1,HSV,ATL,151,11,17,0,,0,0,0,0,0,0
2003,9,15,1,955,955,1049,1050,EV,4541,N856AS,54,55,33,-1,0,AGS,ATL,143,12,9,0,,0,0,0,0,0,0
2003,9,29,1,2105,2045,2235,2223,EV,4580,N701EV,90,98,73,12,20,ATL,TOL,549,3,14,0,,0,0,0,0,0,0
2003,9,6,6,1305,1310,1340,1355,EV,4625,N839AS,95,105,78,-15,-5,ATL,LFT,503,5,12,0,,0,0,0,0,0,0
2003,9,12,5,1750,1755,1820,1818,EV,4651,N847AS,90,83,60,2,-5,ATL,JAN,341,5,25,0,,0,0,0,0,0,0
2003,9,28,7,2012,2020,2200,2212,EV,4683,N830AS,48,52,28,-12,-8,HSV,ATL,151,8,12,0,,0,0,0,0,0,0
2003,9,20,6,540,540,657,700,EV,4731,N824AS,77,80,59,-3,0,BTR,DFW,383,9,9,0,,0,0,0,0,0,0
2003,9,1,1,753,800,936,937,EV,4772,N912AS,103,97,74,-1,-7,DFW,MOB,540,4,25,0,,0,0,0,0,0,0
2003,9,4,4,1940,1940,2140,2150,EV,4806,N877AS,120,130,100,-10,0,DFW,IND,762,7,13,0,,0,0,0,0,0,0
2003,9,16,2,1655,1645,1812,1750,EV,4862,N631AS,77,65,47,22,10,TYS,ATL,152,20,10,0,,0,0,0,22,0,0
2003,9,24,3,730,730,825,842,EV,4928,N875AS,55,72,42,-17,0,DFW,LBB,282,2,11,0,,0,0,0,0,0,0
2003,9,2,2,1306,1123,1610,1407,FL,825,N966AT,124,104,84,123,103,MDW,ATL,590,19,21,0,,0,0,0,20,0,103
2003,9,5,5,1720,1725,1812,1821,FL,28,N979AT,112,116,81,-9,-5,ATL,MDW,590,11,20,0,,0,0,0,0,0,0
2003,9,7,7,1453,1500,1709,1720,FL,780,N928AT,136,140,115,-11,-7,MCO,PHL,861,8,13,0,,0,0,0,0,0,0
2003,9,10,3,2235,2235,19,7,FL,910,N975AT,104,92,70,12,0,ATL,PHF,508,3,31,0,,0,0,0,0,0,0
2003,9,12,5,1820,1830,2139,2153,FL,863,N945AT,139,143,114,-14,-10,MSP,ATL,906,12,13,0,,0,0,0,0,0,0
2003,9,15,1,1125,1130,1300,1251,FL,123,N965AT,95,81,60,9,-5,ATL,TPA,406,4,31,0,,0,0,0,0,0,0
2003,9,17,3,1315,1325,1423,1430,FL,441,N973AT,68,65,48,-7,-10,ROC,BWI,277,8,12,0,,0,0,0,0,0,0
2003,9,20,6,1155,1140,1309,1250,FL,440,N950AT,74,70,50,19,15,BWI,ROC,277,7,17,0,,0,0,0,4,0,15
2003,9,23,2,945,945,1158,1144,FL,558,N971AT,133,119,94,14,0,ATL,BUF,712,4,35,0,,0,0,0,0,0,0
2003,9,25,4,552,600,737,745,FL,360,N970AT,105,105,86,-8,-8,FLL,ATL,581,6,13,0,,0,0,0,0,0,0
2003,9,28,7,816,820,1010,1010,FL,71,N921AT,114,110,89,0,-4,ATL,FLL,581,0,25,0,,0,0,0,0,0,0
2003,9,30,2,1705,1705,1947,2000,FL,298,N967AT,102,115,85,-13,0,HOU,ATL,696,7,10,0,,0,0,0,0,0,0
2003,9,2,2,1922,1923,2051,2048,HP,704,N166AW,89,85,54,3,-1,PHX,LAX,370,7,28,0,,0,0,0,0,0,0
2003,9,4,4,1150,1145,1918,1925,HP,685,N649AW,268,280,255,-7,5,PHX,EWR,2133,4,9,0,,0,0,0,0,0,0
2003,9,6,6,1455,1445,1918,1901,HP,551,N322AW,143,136,119,17,10,PHX,DFW,868,8,16,0,,0,2,0,7,0,8
2003,9,8,1,858,900,1314,1336,HP,542,N908AW,136,156,106,-22,-2,PHX,DFW,868,8,22,0,,0,0,0,0,0,0
2003,9,10,3,1608,1612,1727,1738,HP,478,N183AW,79,86,70,-11,-4,PHX,BUR,369,2,7,0,,0,0,0,0,0,0
2003,9,12,5,834,835,1059,1103,HP,576,N660AW,145,148,126,-4,-1,PDX,PHX,1009,4,15,0,,0,0,0,0,0,0
2003,9,14,7,1443,1442,1656,1649,HP,206,N180AW,73,67,53,7,1,PHX,ABQ,328,7,13,0,,0,0,0,0,0,0
2003,9,16,2,1115,1115,1345,1345,HP,594,N156AW,150,150,131,0,0,PDX,PHX,1009,7,12,0,,0,0,0,0,0,0
2003,9,18,4,1523,1531,1634,1641,HP,277,N604AW,71,70,52,-7,-8,ONT,PHX,325,10,9,0,,0,0,0,0,0,0
2003,9,20,6,1739,1745,1924,1938,HP,624,N831AW,105,113,89,-14,-6,OAK,PHX,646,8,8,0,,0,0,0,0,0,0
2003,9,22,1,1035,1040,1202,1226,HP,555,N817AW,207,226,189,-24,-5,ORD,PHX,1440,5,13,0,,0,0,0,0,0,0
2003,9,24,3,1834,1823,1948,1938,HP,649,N335AW,74,75,50,10,11,ONT,PHX,325,11,13,0,,0,0,0,0,0,0
2003,9,26,5,741,745,857,916,HP,60,N913AW,196,211,162,-19,-4,MSP,PHX,1276,20,14,0,,0,0,0,0,0,0
2003,9,28,7,816,825,953,1015,HP,894,N634AW,217,230,197,-22,-9,ORD,LAS,1515,7,13,0,,0,0,0,0,0,0
2003,9,30,2,640,640,746,752,HP,162,N183AW,66,72,51,-6,0,ONT,PHX,325,5,10,0,,0,0,0,0,0,0
2003,9,29,1,1031,1035,1157,1202,MQ,3025,N235MQ,86,87,63,-5,-4,LAX,MRY,267,6,17,0,,0,0,0,0,0,0
2003,9,19,5,2227,2228,2319,2322,MQ,3061,N339MQ,52,54,31,-3,-1,LAX,SAN,109,3,18,0,,0,0,0,0,0,0
2003,9,21,7,1919,1930,2007,2019,MQ,3094,N235MQ,48,49,30,-12,-11,SAN,LAX,109,5,13,0,,0,0,0,0,0,0
2003,9,23,2,1950,2000,2052,2111,MQ,3170,N808MQ,62,71,53,-19,-10,SNA,SJC,342,3,6,0,,0,0,0,0,0,0
2003,9,7,7,900,900,1014,1028,MQ,3210,N512MQ,194,208,178,-14,0,XNA,LAX,1371,6,10,0,,0,0,0,0,0,0
2003,9,18,4,1054,1103,1206,1159,MQ,3283,N347MQ,72,56,45,7,-9,DFW,SPS,113,7,20,0,,0,0,0,0,0,0
2003,9,17,3,1100,1104,1138,1152,MQ,3339,N345MQ,38,48,25,-14,-4,DFW,TYR,103,2,11,0,,0,0,0,0,0,0
2003,9,10,3,1513,1523,1616,1626,MQ,3386,N397MQ,63,63,38,-10,-10,ILE,DFW,130,13,12,0,,0,0,0,0,0,0
2003,9,22,1,1040,1041,1228,1215,MQ,3458,N630MQ,168,154,147,13,-1,CMH,DFW,927,12,9,0,,0,0,0,0,0,0
2003,9,8,1,1805,1815,1855,1914,MQ,3508,N854MQ,50,59,38,-19,-10,SHV,DFW,190,9,3,0,,0,0,0,0,0,0
2003,9,4,4,1132,1142,1248,1247,MQ,3552,N614MQ,76,65,50,1,-10,AMA,DFW,313,8,18,0,,0,0,0,0,0,0
2003,9,8,1,2006,1941,2302,2248,MQ,3589,N822MQ,116,127,99,14,25,DFW,TYS,772,4,13,0,,0,0,0,0,0,0
2003,9,29,1,1523,1529,1633,1646,MQ,3627,N854MQ,70,77,53,-13,-6,DFW,CRP,354,3,14,0,,0,0,0,0,0,0
2003,9,30,2,1441,1444,1534,1549,MQ,3695,N822MQ,53,65,38,-15,-3,DFW,FSM,228,3,12,0,,0,0,0,0,0,0
2003,9,29,1,556,556,825,834,MQ,3734,N503MQ,149,158,119,-9,0,MKE,DFW,853,22,8,0,,0,0,0,0,0,0
2003,9,26,5,1745,1649,1910,1810,MQ,3770,N652MQ,85,81,54,60,56,SGF,DFW,364,10,21,0,,0,56,0,4,0,0
2003,9,2,2,1650,1655,1757,1800,MQ,4005,N853MQ,67,65,33,-3,-5,ORD,CID,196,23,11,0,,0,0,0,0,0,0
2003,9,29,1,711,716,949,1000,MQ,4040,N811MQ,98,104,83,-11,-5,ORD,IAD,589,3,12,0,,0,0,0,0,0,0
2003,9,23,2,1844,1849,2024,2029,MQ,4077,N654MQ,40,40,21,-5,-5,ORD,AZO,122,2,17,0,,0,0,0,0,0,0
2003,9,19,5,1042,1043,1252,1243,MQ,4116,N853MQ,130,120,88,9,-1,OKC,ORD,693,3,39,0,,0,0,0,0,0,0
2003,9,22,1,1018,1020,1108,1101,MQ,4151,N624MQ,110,101,84,7,-2,BUF,ORD,473,10,16,0,,0,0,0,0,0,0
2003,9,29,1,732,734,824,833,MQ,4187,N638MQ,52,59,31,-9,-2,ORD,IND,177,11,10,0,,0,0,0,0,0,0
2003,9,27,6,1649,1646,1731,1746,MQ,4225,N624MQ,102,120,87,-15,3,IAD,ORD,589,3,12,0,,0,0,0,0,0,0
2003,9,16,2,1034,1042,1203,1219,MQ,4260,N835MQ,89,97,77,-16,-8,MEM,ORD,491,3,9,0,,0,0,0,0,0,0
2003,9,25,4,1723,1717,1817,1822,MQ,4296,N610MQ,54,65,36,-5,6,IND,ORD,177,6,12,0,,0,0,0,0,0,0
2003,9,7,7,1844,1846,1953,1952,MQ,4335,N632MQ,69,66,48,1,-2,IND,ORD,177,10,11,0,,0,0,0,0,0,0
2003,9,11,4,1730,1645,1812,1743,MQ,4371,N627MQ,102,118,86,29,45,MDT,ORD,594,8,8,0,,0,0,0,0,0,29
2003,9,15,1,1909,1850,1910,1904,MQ,4407,N645MQ,61,74,49,6,19,DAY,ORD,240,4,8,0,,0,0,0,0,0,0
2003,9,15,1,1341,1350,1604,1515,MQ,4533,N732MQ,143,85,44,49,-9,PHL,BOS,280,9,90,0,,0,0,0,49,0,0
2003,9,17,3,1556,1600,1642,1655,MQ,4574,N701MQ,46,55,33,-13,-4,ISP,BOS,153,5,8,0,,0,0,0,0,0,0
2003,9,21,7,1959,1840,2149,2045,MQ,4617,N736MQ,110,125,95,64,79,BOS,CMH,640,3,12,0,,0,64,0,0,0,0
2003,9,20,6,955,1005,1043,1100,MQ,4668,N734MQ,48,55,35,-17,-10,ISP,BOS,153,3,10,0,,0,0,0,0,0,0
2003,9,17,3,1217,1220,1325,1320,MQ,4822,N702MQ,68,60,43,5,-3,DCA,JFK,213,16,9,0,,0,0,0,0,0,0
2003,9,24,3,1009,1020,1120,1150,MQ,4871,N717MQ,71,90,61,-30,-11,RDU,LGA,431,5,5,0,,0,0,0,0,0,0
2003,9,5,5,2112,2000,2329,2303,AA,29,N325AA,317,363,299,26,72,JFK,LAX,2475,2,16,0,,0,26,0,0,0,0
2003,9,20,6,1844,1850,652,711,AA,102,N385AA,428,441,404,-19,-6,HNL,DFW,3784,8,16,0,,0,0,0,0,0,0
2003,9,6,6,817,745,1033,1053,AA,199,N5BTAA,316,368,295,-20,32,JFK,SEA,2421,6,15,0,,0,0,0,0,0,0
2003,9,13,6,2142,2115,533,508,AA,272,N5DLAA,291,293,269,25,27,SNA,JFK,2454,11,11,0,,0,25,0,0,0,0
2003,9,22,1,823,830,1004,1001,AA,311,N498AA,161,151,112,3,-7,LGA,ORD,733,8,41,0,,0,0,0,0,0,0
2003,9,8,1,1757,1800,2057,2113,AA,350,N498AA,120,133,100,-16,-3,ORD,LGA,733,6,14,0,,0,0,0,0,0,0
2003,9,9,2,856,900,1214,1203,AA,386,N584AA,138,123,109,11,-4,ORD,LGA,733,10,19,0,,0,0,0,0,0,0
2003,9,19,5,607,610,840,843,AA,419,N274AA,93,93,75,-3,-3,ELP,DFW,551,7,11,0,,0,0,0,0,0,0
2003,9,4,4,738,740,900,920,AA,465,N572AA,202,220,184,-20,-2,DFW,SFO,1464,3,15,0,,0,0,0,0,0,0
2003,9,10,3,701,705,1005,1010,AA,504,N2BWAA,124,125,105,-5,-4,MDW,LGA,725,4,15,0,,0,0,0,0,0,0
2003,9,28,7,1328,1333,1712,1737,AA,536,N503AA,164,184,140,-25,-5,DFW,BWI,1217,4,20,0,,0,0,0,0,0,0
2003,9,16,2,1818,1822,2017,2031,AA,571,N532AA,119,129,98,-14,-4,STL,AUS,722,3,18,0,,0,0,0,0,0,0
2003,9,17,3,1912,1914,2058,2114,AA,607,N437AA,166,180,139,-16,-2,ORD,ABQ,1118,7,20,0,,0,0,0,0,0,0
2003,9,23,2,911,920,1339,1305,AA,648,N055AA,268,225,248,34,-9,SJU,JFK,1597,9,11,0,,0,0,0,34,0,0
2003,9,7,7,2056,2056,17,26,AA,694,N458AA,141,150,128,-9,0,DFW,RDU,1062,3,10,0,,0,0,0,0,0,0
2003,9,18,4,1729,1702,1943,1921,AA,729,N5EDAA,254,259,226,22,27,ORD,LAX,1745,7,21,0,,0,18,0,0,0,4
2003,9,25,4,2111,2105,2224,2159,AA,765,N3CMAA,73,54,43,25,6,MCO,MIA,193,12,18,0,,0,6,0,19,0,0
2003,9,28,7,556,604,649,705,AA,817,N2BRAA,53,61,39,-16,-8,TUL,DFW,237,5,9,0,,0,0,0,0,0,0
2003,9,12,5,2203,2150,8,2351,AA,860,N3BTAA,65,61,44,17,13,ORD,DTW,235,5,16,0,,0,13,0,4,0,0
2003,9,26,5,1314,1314,1408,1411,AA,902,N3APAA,54,57,38,-3,0,MIA,TPA,204,3,13,0,,0,0,0,0,0,0
2003,9,30,2,1818,1819,2030,2037,AA,1011,N248AA,192,198,173,-7,-1,DCA,DFW,1192,7,12,0,,0,0,0,0,0,0
2003,9,24,3,1052,1053,1356,1403,AA,1056,N3BHAA,124,130,105,-7,-1,ORD,BOS,867,5,14,0,,0,0,0,0,0,0
2003,9,19,5,1534,1538,1803,1813,AA,1087,N482AA,209,215,173,-10,-4,PHL,DFW,1302,6,30,0,,0,0,0,0,0,0
2003,9,27,6,915,915,1337,1335,AA,1122,N642AA,142,140,112,2,0,PHX,DFW,868,8,22,0,,0,0,0,0,0,0
2003,9,1,1,1531,1536,1639,1646,AA,1154,N2AFAA,68,70,45,-7,-5,DFW,XNA,281,9,14,0,,0,0,0,0,0,0
2003,9,10,3,1607,1559,1754,1812,AA,1191,N536AA,167,193,147,-18,8,IAD,DFW,1172,8,12,0,,0,0,0,0,0,0
2003,9,14,7,726,725,1103,1108,AA,1222,N442AA,157,163,145,-5,1,DFW,ORF,1213,5,7,0,,0,0,0,0,0,0
2003,9,12,5,1755,1706,1917,1821,AA,1251,N233AA,82,75,58,56,49,ORD,STL,258,13,11,0,,0,0,0,49,0,7
2003,9,29,1,1757,1810,2026,2047,AA,1282,N425AA,149,157,124,-21,-13,TPA,LGA,1011,10,15,0,,0,0,0,0,0,0
2003,9,5,5,1447,1453,1556,1606,AA,1315,N2AMAA,129,133,107,-10,-6,SDF,DFW,733,14,8,0,,0,0,0,0,0,0
2003,9,20,6,1031,1033,1107,1115,AA,1347,N460AA,96,102,72,-8,-2,DTW,STL,440,9,15,0,,0,0,0,0,0,0
2003,9,21,7,NA,1105,NA,1336,AA,1378,0,NA,151,NA,NA,NA,MIA,DCA,920,0,0,1,A,0,0,0,0,0,0
2003,9,6,6,801,809,1140,1159,AA,1414,N400AA,159,170,140,-19,-8,MCI,LGA,1107,9,10,0,,0,0,0,0,0,0
2003,9,9,2,808,810,914,939,AA,1441,N540AA,126,149,112,-25,-2,BDL,ORD,783,5,9,0,,0,0,0,0,0,0
2003,9,20,6,1931,1923,2311,2307,AA,1476,N451AA,160,164,139,4,8,DFW,DCA,1192,4,17,0,,0,0,0,0,0,0
2003,9,11,4,738,743,938,946,AA,1508,N4YGAA,120,123,109,-8,-5,AUS,STL,722,2,9,0,,0,0,0,0,0,0
2003,9,30,2,808,807,907,908,AA,1545,N2AKAA,119,121,105,-1,1,DCA,ORD,612,4,10,0,,0,0,0,0,0,0
2003,9,28,7,1055,1100,1554,1601,AA,1582,N450AA,179,181,158,-7,-5,PHX,STL,1262,4,17,0,,0,0,0,0,0,0
2003,9,22,1,1046,1049,1216,1224,AA,1618,N517AA,90,95,75,-8,-3,DFW,BHM,597,3,12,0,,0,0,0,0,0,0
2003,9,10,3,738,739,938,940,AA,1660,N285AA,120,121,103,-2,-1,DFW,IND,762,6,11,0,,0,0,0,0,0,0
2003,9,1,1,1052,900,1553,1401,AA,1696,N508AA,181,181,157,112,112,LAX,AUS,1242,4,20,0,,0,112,0,0,0,0
2003,9,27,6,1227,1232,1346,1354,AA,1727,N2BHAA,79,82,63,-8,-5,ORD,BNA,409,4,12,0,,0,0,0,0,0,0
2003,9,23,2,1252,1308,1455,1505,AA,1761,N4YSAA,123,117,102,-10,-16,BHM,DFW,597,10,11,0,,0,0,0,0,0,0
2003,9,10,3,1400,1405,1748,1750,AA,1800,N552AA,168,165,143,-2,-5,MSY,LGA,1183,15,10,0,,0,0,0,0,0,0
2003,9,24,3,1519,1525,2050,2058,AA,1838,N5CFAA,271,273,246,-8,-6,DFW,SJU,2165,7,18,0,,0,0,0,0,0,0
2003,9,3,3,2101,2106,2239,2245,AA,1872,N535AA,98,99,79,-6,-5,DFW,OMA,583,5,14,0,,0,0,0,0,0,0
2003,9,5,5,1636,1647,1744,1805,AA,1902,N577AA,68,78,52,-21,-11,ICT,DFW,328,8,8,0,,0,0,0,0,0,0
2003,9,14,7,1802,1738,2147,2119,AA,1938,N538AA,165,161,142,28,24,DFW,IAD,1172,15,8,0,,0,14,0,4,0,10
2003,9,4,4,1247,1253,1334,1345,AA,1972,N2CNAA,107,112,88,-11,-6,ATL,ORD,606,5,14,0,,0,0,0,0,0,0
2003,9,24,3,702,705,1052,1050,AA,2009,N5CCAA,230,225,215,2,-3,BDL,SJU,1666,4,11,0,,0,0,0,0,0,0
2003,9,17,3,1004,1010,1145,1207,AA,2047,N223AA,161,177,140,-22,-6,RDU,DFW,1062,12,9,0,,0,0,0,0,0,0
2003,9,6,6,1749,1750,1834,1841,AA,2083,N4XCAA,105,111,84,-7,-1,DFW,COS,592,6,15,0,,0,0,0,0,0,0
2003,9,13,6,1117,1130,1424,1432,AA,2224,N3CMAA,187,182,169,-8,-13,FLL,BOS,1237,5,13,0,,0,0,0,0,0,0
2003,9,3,3,1058,1100,1306,1308,AA,2340,N526AA,128,128,107,-2,-2,DFW,ORD,802,6,15,0,,0,0,0,0,0,0
2003,9,26,5,816,824,910,929,AA,2411,N545AA,174,185,153,-19,-8,DFW,LGB,1220,7,14,0,,0,0,0,0,0,0
2003,9,24,3,2001,2007,2107,2108,AA,2467,N3CHAA,186,181,167,-1,-6,DFW,LGB,1220,5,14,0,,0,0,0,0,0,0
2003,9,8,1,1937,1945,2233,2248,AA,2824,N4UJTW,116,123,96,-15,-8,STL,RIC,715,3,17,0,,0,0,0,0,0,0
2003,9,18,4,918,922,1025,1033,AA,2871,N4WXTW,67,71,48,-8,-4,STL,DSM,260,3,16,0,,0,0,0,0,0,0
2003,9,29,1,1327,1331,1617,1633,AA,2904,N4WNTW,110,122,92,-16,-4,STL,DCA,719,4,14,0,,0,0,0,0,0,0
2003,9,16,2,1118,1121,1216,1215,AA,2935,N5TWTW,178,174,163,1,-3,DFW,SAN,1171,3,12,0,,0,0,0,0,0,0
2003,9,15,1,1645,1649,2042,1954,AA,2970,N4UGTW,177,125,155,48,-4,STL,BWI,737,5,17,0,,0,0,0,48,0,0
2003,9,30,2,1124,1130,1219,1235,AS,14,N644AS,55,65,38,-16,-6,GEG,SEA,224,8,9,0,,0,0,0,0,0,0
2003,9,27,6,NA,1017,NA,1108,AS,61,000000,NA,51,NA,NA,NA,JNU,YAK,199,0,0,1,B,0,0,0,0,0,0
2003,9,21,7,602,612,636,650,AS,73,N779AS,34,38,22,-14,-10,SIT,JNU,95,3,9,0,,0,0,0,0,0,0
2003,9,29,1,1003,1006,1236,1251,AS,99,N788AS,213,225,189,-15,-3,SEA,ANC,1449,6,18,0,,0,0,0,0,0,0
2003,9,15,1,821,758,951,924,AS,143,N743AS,90,86,82,27,23,FAI,BRW,503,4,4,0,,0,0,23,4,0,0
2003,9,14,7,1807,1755,2230,2210,AS,194,N307AS,203,195,177,20,12,ANC,SEA,1449,13,13,0,,0,12,0,8,0,0
2003,9,13,6,904,913,1047,1058,AS,313,N786AS,103,105,86,-11,-9,SJC,PDX,569,4,13,0,,0,0,0,0,0,0
2003,9,21,7,2044,2021,2206,2144,AS,356,N615AS,82,83,68,22,23,OAK,SNA,371,6,8,0,,0,22,0,0,0,0
2003,9,26,5,650,700,907,938,AS,401,N973AS,137,158,122,-31,-10,BUR,SEA,937,5,10,0,,0,0,0,0,0,0
2003,9,2,2,2129,2127,2342,2352,AS,455,N609AS,133,145,121,-10,2,ONT,SEA,956,4,8,0,,0,0,0,0,0,0
2003,9,6,6,1305,1229,1532,1501,AS,512,N950AS,147,152,126,31,36,SEA,ONT,956,5,16,0,,0,31,0,0,0,0
2003,9,8,1,1336,1330,1431,1429,AS,564,N618AS,55,59,39,2,6,GEG,SEA,224,6,10,0,,0,0,0,0,0,0
2003,9,26,5,1329,1329,1549,1557,AS,631,N315AS,140,148,120,-8,0,LAS,SEA,866,6,14,0,,0,0,0,0,0,0
2003,9,7,7,628,640,830,846,AS,905,N626AS,122,126,98,-16,-12,SJC,SEA,697,11,13,0,,0,0,0,0,0,0
2003,9,6,6,656,700,949,945,B6,71,N562JB,173,165,151,4,-4,JFK,MCO,944,5,17,0,,0,0,0,0,0,0
2003,9,11,4,1658,1700,1813,1820,B6,253,N565JB,75,80,62,-7,-2,OAK,LGB,353,4,9,0,,0,0,0,0,0,0
2003,9,17,3,953,955,1200,1215,B6,281,N548JB,307,320,105,-15,-2,JFK,LAS,2248,4,18,0,,0,0,0,0,0,0
2003,9,22,1,910,915,1701,1715,B6,312,N556JB,291,300,450,-14,-5,OAK,IAD,2408,8,13,0,,0,0,0,0,0,0
2003,9,28,7,2059,2055,2308,2305,B6,97,N517JB,249,250,102,3,4,JFK,DEN,1626,7,20,0,,0,0,0,0,0,0
